Res_id,ua,city,name,votes,locality,locality2,newlocality,latitude,longitude,cuisines,newcuisine,average_cost_for_two,Column,aggregate_rating,rating_text,establishment,delivery,address,url,timings,zipcode,locality_verbose,currency,price_range,highlights,opentable_support,photo_count
9984,Delhi,New Delhi,Starbucks Coffee,1009,"Select Citywalk Mall, Saket","Select Citywalk Mall, Saket",Saket,28.52866172,77.21896023,"Cafe, Desserts",Cafe,700,,4.1,Very Good,Cafe,-1,"Ground Floor, Select Citywalk Mall, Saket, New Delhi",https://www.zomato.com/ncr/starbucks-coffee-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9:30 AM to 11 PM,,"Select Citywalk Mall, Saket, New Delhi",Rs.,2,"['Cash', 'Credit Card', 'Debit Card', 'Mall Parking', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Wheelchair Accessible']",0,973
18489227,Delhi,New Delhi,The Masala Potli,1009,Karkardooma,Karkardooma,Karkardooma,28.64835987,77.30256803,"North Indian, Chinese, Kebab, Rolls, Fast Food, Momos",North Indian,450,,4,Very Good,Quick Bites,1,"G 17, 18, Plot 1, United Plaza, Karkardooma Community Centre, Karkardooma, New Delhi",https://www.zomato.com/ncr/the-masala-potli-karkardooma-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 12:30AM (Mon-Sun),110092,"Karkardooma, New Delhi",Rs.,1,"['Dinner', 'Takeaway Available', 'Delivery', 'Cash', 'Lunch', 'Digital Payments Accepted', 'Outdoor Seating', 'Pure Veg']",0,299
18810973,Delhi,New Delhi,Delhi Darbar Biryani Point,1009,Uttam Nagar,Uttam Nagar,Uttam Nagar,28.62542822,77.06446063,Biryani,Biryani,200,,4.2,Very Good,Quick Bites,1,"B-234, Gate 4, East Metro Station, Uttam Nagar, New Delhi",https://www.zomato.com/ncr/delhi-darbar-biryani-point-uttam-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9am to 11pm (Mon-Sun),110059,"Uttam Nagar, New Delhi",Rs.,1,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']",0,67
451,Delhi,New Delhi,Swagath,1006,"Defence Colony Main Market, Defence Colony","Defence Colony Main Market, Defence Colony",Defence Colony,28.57352346,77.23018762,"South Indian, North Indian, Chinese, Seafood",North Indian,2000,,3.9,Good,Casual Dining,-1,"14, Defence Colony Market, Defence Colony, New Delhi",https://www.zomato.com/ncr/swagath-defence-colony-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11:30 PM,0,"Defence Colony Main Market, Defence Colony, New Delhi",Rs.,4,"['Delivery', 'Takeaway Available', 'Dinner', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi']",0,1020
305,Delhi,New Delhi,Sagar Ratna,1006,"Defence Colony Main Market, Defence Colony","Defence Colony Main Market, Defence Colony",Defence Colony,28.57337624,77.23023891,"South Indian, North Indian, Chinese",South Indian,600,,4.1,Very Good,Casual Dining,1,"18, Defence Colony Market, Defence Colony, New Delhi",https://www.zomato.com/ncr/sagar-ratna-1-defence-colony-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,8 AM to 11 PM,0,"Defence Colony Main Market, Defence Colony, New Delhi",Rs.,2,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",0,465
309278,Delhi,Noida,Bistro 37,1005,Sector 37,Sector 37,Sector 37,28.5652948,77.3397409,"Chinese, Fast Food",Fast Food,400,,4.3,Very Good,,0,"Shop 11, Godawari Complex, Sector 37, Noida",https://www.zomato.com/ncr/bistro-37-sector-37-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,,"Sector 37, Noida",Rs.,,,,
481,Delhi,New Delhi,Moti Mahal,1004,Daryaganj,Daryaganj,Daryaganj,28.64647765,77.24009771,"North Indian, Kebab, Chinese",North Indian,1100,,3.8,Good,Casual Dining,-1,"3703, Netaji Subhash Marg, Daryaganj, New Delhi",https://www.zomato.com/ncr/moti-mahal-daryaganj-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 12 Midnight (Mon-Sun),0,"Daryaganj, New Delhi",Rs.,3,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Air Conditioned']",0,375
7479,Delhi,New Delhi,The Colony Bistro,999,Lajpat Nagar 4,Lajpat Nagar 4,Lajpat Nagar 4,28.56282264,77.24436376,"American, North Indian, Chinese, Pizza",American,1000,,4.1,Very Good,Casual Dining,1,"Lajpat Nagar 4, New Delhi",https://www.zomato.com/ncr/the-colony-bistro-lajpat-nagar-4-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 2:30 AM,0,"Lajpat Nagar 4, New Delhi",Rs.,3,"['Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Rooftop', 'Table booking recommended', 'Wifi']",0,916
18639676,Delhi,New Delhi,La Pino'z Pizza,998,Rajinder Nagar,Rajinder Nagar,Rajinder Nagar,28.64234943,77.18585942,"Italian, Pizza",Pizza,500,,4.2,Very Good,Quick Bites,1,"17B, Ground Floor, Bazar Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi",https://www.zomato.com/ncr/la-pinoz-pizza-rajinder-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11am to 12midnight (Mon-Sun),110060,"Rajinder Nagar, New Delhi",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",0,387
18676964,Delhi,New Delhi,Bo Tai,997,Mehrauli,Mehrauli,Mehrauli,28.52558935,77.18418539,Thai,Thai,3500,,4.5,Excellent,Fine Dining,-1,"6/4,Kalka Das Marg, Mehrauli Road, Near Qutub Minar, Mehrauli, New Delhi",https://www.zomato.com/ncr/bo-tai-1-mehrauli-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:30 AM to 1:30 AM,110030,"Mehrauli, New Delhi",Rs.,4,"['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Rooftop', 'Air Conditioned', 'Luxury Dining', 'Indoor Seating', 'Table booking recommended']",0,1350
18451585,Delhi,New Delhi,Grub Hub,997,Vasant Kunj,Vasant Kunj,Vasant Kunj,28.51545136,77.16440376,"North Indian, Mughlai, Desserts",North Indian,750,,4.3,Very Good,Quick Bites,1,"162/9, Kishangarh, PK Bhattewala Lane, Vasant Kunj, New Delhi",https://www.zomato.com/ncr/grub-hub-vasant-kunj-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12Noon to 12Midnight (Mon-Sun),110070,"Vasant Kunj, New Delhi",Rs.,2,"['Lunch', 'Standing Tables', 'Delivery', 'Debit Card', 'No Seating Available', 'Dinner', 'Cash', 'Credit Card']",0,460
18435799,Delhi,New Delhi,Cafe Delhi Heights,996,"Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden",Tagore Garden,28.64213964,77.10635807,"Asian, Modern Indian, Continental, Cafe",Asian,2000,,4.2,Very Good,Casual Dining,-1,"Pacific Mall, Tagore Garden, New Delhi",https://www.zomato.com/ncr/cafe-delhi-heights-tagore-garden-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:30am to 12midnight (Mon-Sun),,"Pacific Mall, Tagore Garden, New Delhi",Rs.,4,"['Lunch', 'Takeaway Available', 'Mall Parking', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'All Day Breakfast', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi']",0,1063
66,Delhi,New Delhi,Embassy,995,Connaught Place,Connaught Place,Connaught Place,28.63370407,77.22125083,"North Indian, Continental, European, Kebab",North Indian,2000,,3.7,Good,Casual Dining,1,"11-D, Connaught Place, New Delhi",https://www.zomato.com/ncr/embassy-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 10 PM,0,"Connaught Place, New Delhi",Rs.,4,"['Takeaway Available', 'Dinner', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned', 'Fullbar']",0,456
18381648,Delhi,New Delhi,Berco's,995,East Patel Nagar,East Patel Nagar,East Patel Nagar,28.64493261,77.16978293,"Chinese, Thai, Asian",Chinese,1600,,4.1,Very Good,Casual Dining,1,"1/ 2, Ground Floor, Near Patel Nagar Metro Station, East Patel Nagar, New Delhi",https://www.zomato.com/ncr/bercos-east-patel-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 11pm (Mon-Sun),,"East Patel Nagar, New Delhi",Rs.,3,"['Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Group Meal', 'Live Sports Screening', 'Digital Payments Accepted', 'Wifi', 'Indoor Seating', 'Air Conditioned']",0,379
18089256,Delhi,New Delhi,Bikkgane Biryani,994,"Sector 7, Dwarka","Sector 7, Dwarka",Dwarka,28.5870283,77.07078125,"Biryani, North Indian, South Indian, Andhra",Biryani,800,,4.1,Very Good,,1,"B-179, Palam Extension, Ramphal Chowk, Sector 7, Dwarka, New Delhi",https://www.zomato.com/ncr/bikkgane-biryani-sector-7-dwarka-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30am to 11pm (Mon-Sun),,"Sector 7, Dwarka, New Delhi",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Digital Payments Accepted']",0,217
18386761,Delhi,New Delhi,Roadhouse Cafe,992,Greater Kailash 1 (GK1),Greater Kailash 1 (GK1),Greater Kailash 1 (GK1),28.55015286,77.23551013,"Cafe, Italian, Pizza",Cafe,1700,,4.3,Very Good,Cafe,1,"M-22, 2nd Floor, Main Market, Greater Kailash 1 (GK1), New Delhi",https://www.zomato.com/ncr/roadhouse-cafe-greater-kailash-gk-1-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 1am (Mon-Sun),110048,"Greater Kailash 1 (GK1), New Delhi",Rs.,3,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Live Music', 'Romantic Dining', 'Digital Payments Accepted', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",0,1518
18624257,Delhi,New Delhi,Creme Borne,989,Connaught Place,Connaught Place,Connaught Place,28.63506919,77.22179096,"Ice Cream, Desserts",Desserts,500,,4.3,Very Good,Dessert Parlour,-1,"57, Municipal Market, Connaught Circle, Connaught Place, New Delhi",https://www.zomato.com/ncr/creme-borne-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12:30 PM to 12 Midnight,,"Connaught Place, New Delhi",Rs.,2,"['Cash', 'Takeaway Available', 'Delivery', 'Air Conditioned', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",0,1336
3719,Delhi,New Delhi,TGI Friday's,984,"DLF Place Mall, Saket","DLF Place Mall, Saket",Saket,28.52857924,77.21612245,"American, Tex-Mex",American,2500,,3.7,Good,,1,"314-316, 2nd Floor, DLF Place Mall, Saket, New Delhi",https://www.zomato.com/ncr/tgi-fridays-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,,"DLF Place Mall, Saket, New Delhi",Rs.,,,,
18727335,Delhi,New Delhi,Verandah Moonshine,981,Punjabi Bagh,Punjabi Bagh,Punjabi Bagh,28.666569,77.122502,"North Indian, Mediterranean",North Indian,1500,,4.3,Very Good,Casual Dining,-1,"2/85, 3rd Floor, West Punjabi Bagh Club Road, Punjabi Bagh, New Delhi",https://www.zomato.com/ncr/verandah-moonshine-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,,"Punjabi Bagh, New Delhi",Rs.,3,"['Lunch', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted']",0,2186
306133,Delhi,Gurgaon,California Pizza Kitchen,980,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City",DLF Cyber City,28.4952975,77.0886879,"Italian, Pizza",Pizza,2500,,3.7,Good,,1,"11, Cyber Hub, DLF Cyber City, Gurgaon",https://www.zomato.com/ncr/california-pizza-kitchen-dlf-cyber-city-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,,"Cyber Hub, DLF Cyber City, Gurgaon",Rs.,,,,
3371,Delhi,New Delhi,BTW,980,"Living Style Mall, Jasola","Living Style Mall, Jasola",Jasola,28.54127371,77.29687069,"North Indian, Street Food, South Indian, Mithai, Beverages",North Indian,400,,4,Very Good,Quick Bites,1,"1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi",https://www.zomato.com/ncr/btw-jasola-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10 AM to 11 PM (Mon-Sun),0,"Living Style Mall, Jasola, New Delhi",Rs.,1,"['Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Debit Card', 'Dinner', 'Delivery', 'Mall Parking', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Indoor Seating']",0,238
2769,Delhi,New Delhi,Aqua - The Park,976,"The Park, Connaught Place","The Park, Connaught Place",Connaught Place,28.62873311,77.21621197,"Continental, Italian, Mediterranean",Continental,4500,,3.9,Good,Lounge,-1,"The Park, 15, Parliament Street, Connaught Place, New Delhi",https://www.zomato.com/ncr/aqua-the-park-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 12:30 AM,0,"The Park, Connaught Place, New Delhi",Rs.,4,"['Cash', 'Credit Card', 'Lunch', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Above 18 Only', 'Air Conditioned', 'Wheelchair Accessible', 'Nightlife', 'Fullbar', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Wifi', 'Valet Parking Available', 'Outdoor Seating', 'Romantic Dining']",0,225
18554281,Delhi,New Delhi,Cafe Tesu,976,"Essex Farms, Adchini","Essex Farms, Adchini",Adchini,28.54387262,77.20134549,"Cafe, Mediterranean, Sushi",Cafe,1400,,4.2,Very Good,Cafe,-1,"Essex Farms, 4, Sri Aurobindo Marg, Vijay Mandal Enclave, Adchini, New Delhi",https://www.zomato.com/ncr/cafe-tesu-adchini-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,8 AM to 11:30 PM,110016,"Essex Farms, Adchini, New Delhi",Rs.,3,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Beer', 'Serves Cocktails', 'Air Conditioned', 'Wine', 'Indoor Seating', 'Table Reservation Not Required']",0,1659
18372693,Delhi,New Delhi,Three Tuns Cafe & Bar,975,"Unity One Mall, Janakpuri","Unity One Mall, Janakpuri",Janakpuri,28.62870191,77.0766174,"Continental, Asian, Italian, North Indian",Continental,1400,,4.4,Very Good,Casual Dining,-1,"2nd Floor, Unity One Mall, Near Janak Puri West Metro Station, Janakpuri, New Delhi",https://www.zomato.com/ncr/three-tuns-cafe-bar-janakpuri-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 12 Midnight,,"Unity One Mall, Janakpuri, New Delhi",Rs.,3,"['Debit Card', 'Takeaway Available', 'Dinner', 'Serves Alcohol', 'Mall Parking', 'Cash', 'Lunch', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Wine', 'Air Conditioned', 'Beer', 'Serves Cocktails', 'Fullbar', 'Axis Bank - Dining Delights', 'Buffet', 'Table booking recommended']",0,3139
18669515,Delhi,New Delhi,Nik Bakers,975,Punjabi Bagh,Punjabi Bagh,Punjabi Bagh,28.66669828,77.12359898,"Bakery, Cafe",Bakery,650,,4.3,Very Good,Bakery,-1,"39, NWA, West Punjabi Bagh, Punjabi Bagh, New Delhi",https://www.zomato.com/ncr/nik-bakers-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,8 AM to 11 PM,,"Punjabi Bagh, New Delhi",Rs.,2,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Table Reservation Not Required', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned']",0,1228
18624988,Delhi,New Delhi,Coffee Bond,972,"M Block Market, Greater Kailash 1 (GK1)","M Block Market, Greater Kailash 1 (GK1)",Greater Kailash 1 (GK1),28.54928965,77.23617096,"Cafe, Italian, Continental, Healthy Food, Pizza, Coffee",Cafe,800,,4.4,Very Good,Cafe,1,"M29, M Block Market, Greater Kailash 1 (GK1), New Delhi",https://www.zomato.com/ncr/coffee-bond-greater-kailash-gk-1-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,8AM to 10PM (Mon-Sun),,"M Block Market, Greater Kailash 1 (GK1), New Delhi",Rs.,2,"['Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Free Wifi', 'Indoor Seating', 'Digital Payments Accepted', 'All Day Breakfast']",0,1019
18375422,Delhi,New Delhi,Nukkad Cafe & Bar,971,"SDA Market, SDA","SDA Market, SDA",SDA,28.54693061,77.19686687,"Cafe, Chinese, North Indian, Italian",Cafe,1200,,4,Very Good,Cafe,-1,"C-23-24, SDA Market, SDA, New Delhi",https://www.zomato.com/ncr/nukkad-cafe-bar-sda-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30 AM to 12:30 AM,,"SDA Market, SDA, New Delhi",Rs.,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Hookah', 'Outdoor Seating', 'Table booking recommended', 'Wifi']",0,2253
18311943,Delhi,New Delhi,Burger King,967,"Sector 10, Dwarka","Sector 10, Dwarka",Dwarka,28.59083692,77.05788318,"Burger, Fast Food, Beverages",Burger,500,,3.9,Good,Quick Bites,-1,"Sector 10, Dwarka, New Delhi",https://www.zomato.com/ncr/burger-king-sector-10-dwarka?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11 PM (Mon-Sun),,"Sector 10, Dwarka, New Delhi",Rs.,2,"['Credit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Delivery', 'Dinner', 'Debit Card', 'Lunch', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned']",0,332
9253,Delhi,New Delhi,BTW,967,Rohini,Rohini,Rohini,28.73458177,77.11420119,"North Indian, Mithai, Street Food, South Indian",South Indian,400,,4,Very Good,Quick Bites,1,"1, Garg Trade Center, Sector 11, Rohini, New Delhi",https://www.zomato.com/ncr/btw-3-rohini-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 10 PM,0,"Rohini, New Delhi",Rs.,1,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Desserts and Bakes', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",0,228
496,Delhi,Gurgaon,Bikanervala,966,Sector 29,Sector 29,Sector 29,28.4686806,77.0635969,"Mithai, North Indian, Fast Food, Street Food, South Indian, Chinese",Mithai,550,,3.8,Good,,1,"Plot 3-5, Near Leisure Valley Park, Sector 29, Gurgaon",https://www.zomato.com/ncr/bikanervala-sector-29-gurgaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,,"Sector 29, Gurgaon",Rs.,,,,
757,Delhi,New Delhi,Bengali Sweet Centre,962,South Extension 1,South Extension 1,South Extension 1,28.569534,77.22098362,"Mithai, North Indian, Fast Food, Street Food, South Indian, Chinese",Mithai,500,,3.9,Good,Sweet Shop,1,"G19, Main Market, South Extension 1, New Delhi",https://www.zomato.com/ncr/bengali-sweet-centre-south-extension-1-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9 AM to 11 PM,0,"South Extension 1, New Delhi",Rs.,2,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Sodexo']",0,555
306913,Delhi,New Delhi,Caffe 9,961,Connaught Place,Connaught Place,Connaught Place,28.6324389,77.2162198,"North Indian, Chinese, Italian, American, Middle Eastern",North Indian,2000,,4.2,Very Good,,1,"P-15, Connaught Place, New Delhi",https://www.zomato.com/ncr/caffe-9-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,,"Connaught Place, New Delhi",Rs.,,,,
3168,Delhi,New Delhi,Blues,961,Connaught Place,Connaught Place,Connaught Place,28.63020835,77.21956406,"Continental, Mexican, American, Italian, North Indian",Continental,1100,,3.8,Good,Pub,-1,"N-18, Outer Circle, Connaught Place",https://www.zomato.com/ncr/blues-connaught-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 12:30 AM,110001,"Connaught Place, New Delhi",Rs.,3,"['Dinner', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'DJ', 'Valet Parking Available', 'Wine', 'Live Music', 'Serves Cocktails', 'LGBTQIA Friendly', 'Wheelchair Accessible', 'Nightlife', 'Fullbar', 'Beer', 'Indoor Seating', 'Air Conditioned']",0,712
304382,Delhi,New Delhi,Manjeet Restaurant,961,Jail Road,Jail Road,Jail Road,28.63135752,77.09794097,"North Indian, Mughlai, Chinese",North Indian,600,,4.1,Very Good,Quick Bites,1,"Shop 4-8, DDA Market, Jail Road, New Delhi",https://www.zomato.com/ncr/manjeet-restaurant-jail-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 PM to 11:45 PM (Mon, Wed-Sun), 6 PM to 11:45 PM (Tue)",110058,"Jail Road, New Delhi",Rs.,2,"['Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Sneakpeek']",0,475
410,Delhi,New Delhi,Naivedyam,958,East Patel Nagar,East Patel Nagar,East Patel Nagar,28.64377859,77.17599224,South Indian,South Indian,550,,4,Very Good,Casual Dining,1,"25/35, East Patel Nagar, New Delhi",https://www.zomato.com/ncr/naivedyam-east-patel-nagar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9:30 AM to 10:30 PM,0,"East Patel Nagar, New Delhi",Rs.,2,"['Credit Card', 'Breakfast', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Lunch', 'Debit Card', 'No Alcohol Available', 'Pure Veg', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Table booking recommended', 'Serves Jain Food']",0,443
